id,city,time,content,reply_content,handler,status,url
97645,Da Nang,07:48 21/04/2026,"Cống thu thoát nước trước 08 An Trung Đông 7, An Hải bị bể đanh cống từ trước Tết 2026 đến nay nhưng chưa ai xử lý. Tôi đã nhiều lần liên hệ trực tiếp quy tắc phường cũng như gọi điện thoại báo nhưng cũng không thấy cơ quan nào xuống kiếm tra. Hiện tại đanh bể nhiều lỗ rất nguy hiểm. Kính mong cơ quan chức năng kiểm tra xử lý. Xin cảm ơn./.","Theo nội dung góp ý của công dân, UBND phường An Hải đã giao Phòng Kinh tế, Hạ tầng và đô thị kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Nhận được thông tin phản ánh, Phòng Kinh tế, Hạ tầng và đô thị phường An Hải đã tổ chức kiểm tra hiện trường, qua đó đã phối hợp đơn vị thi công xử lý khắc phục đảm bảo. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường An Hải,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97645
97625,Da Nang,19:54 20/04/2026,"Bóng đèn đường ngã ba Thanh Lương 15 và Mạc Đăng Dung, phường Hòa Xuân bị hỏng đã lâu. Vị trí ngã ba nên ban đêm rất nguy hiểm. Kính mong đơn vị chuyên trách kiểm tra và thay bóng đèn tại vị trí trên. Xin cảm ơn","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 01/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97625
97618,Da Nang,17:21 20/04/2026,"Vỉa hè hư hỏng tại số 540A Nguyễn Hữu Thọ, phường Cẩm Lệ. (Hình ảnh đính kèm). Mong cơ quan chức năng kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn./.","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty Cổ phần Cầu đường đã tiếp nhận thông tin và triển khai xử lý khắc phục các vị trí vỉa hè hư hỏng nêu trên. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97618
97598,Da Nang,14:18 20/04/2026,"Hiện nay bóng đèn đường tại K57 Lê Hữu Trác kế bên số nhà 57/3 Lê Hữu Trác đã bị hỏng nhiều tháng nay nhưng chưa có đơn vị nào tới khắc phục. Việc thiếu thiết bị chiếu sáng ở địa điểm này khiến việc đi lại của người dân gặp nhiều khó khăn, tiềm ẩn nhiều nguy cơ về an ninh, trật tự xã hội. Kính đề nghị cơ quan chức năng sớm tới thay thế, sửa chữa. Xin cảm ơn!","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 01/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97598
97576,Da Nang,11:48 20/04/2026,"Chào quý cơ quan, Hiện tại cột đèn chiếu sáng trước số nhà 384 Lê Văn Hiến, phường Ngũ Hành Sơn, đoạn gần bệnh viện sản nhi cơ sở 1 ở Lê Văn Hiến đã bị hỏng, không sáng cũng đã hơn 1 tháng nay. Đây là đoạn đường buổi tối rất đông xe container và các loại xe tải lớn đi qua, gần khu vực qua lại của bệnh viện 600 giường nên tiềm ẩn nguy cơ tai nạn cao. Kính mong quý cơ quan xem xét và sớm khắc phục.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 01/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97576
97531,Da Nang,18:25 19/04/2026,Bóng đèn chiếu sáng trước số nhà 102 Trần Quý Khoách phường Hòa Khánh bị hỏng. Kính đề nghị cơ quan chức năng kiểm tra xử lý thay thế. Xin chân thành cảm ơn./.,"Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 04/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97531
97460,Da Nang,09:13 19/04/2026,"Kính gửi UBND thành phố Đà Nẵng. Tôi xin hỏi một số vấn đề về góp ý số 59238 ngày 16 tháng 7 năm 2024. theo đó Ban QLDA ĐTXD các công trình giao thông đã trả lời theo Số: 873/BCTGT-ĐHGS Đà Nẵng, ngày 22 tháng 7 năm 2024, V/v phương án thiết kế khớp nối đường dân sinh thuộc công trình Tuyến đường vành đai phía Tây đoạn từ QL14B đến đường Hồ Chí Minh - giai đoạn 1. Nhưng đến hiện tại thì hiện trạng phản ánh giữa 2 khớp nối giao thông này vẫn như vậy, chưa có kế hoạch giao thông tạm, cũng chưa tiến hành thi công khớp nối chính thức như trong văn bản đã trả lời. Vậy đề nghị quý cơ quan xem xét giải quyết vấn đề này để việc giao thông của người dân được an toàn hơn. Cảm ơn quý cơ quan đã lắng nghe./.","Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng chân thành cảm ơn sự đóng góp ý kiến và kiến nghị thiết thực của công dân về vấn đề thiết thực liên quan đến an toan giao thông trên địa bàn. Ban QLDA xin phản hồi lại để công dân được rõ các nội dung liên quan đến tổ chức giao thông tại các vị trí đấu nối trên như sau: 1. Vị trí đường gom dân sinh tại Km 8+341- Km 8+676 : hiện tại vị trí này vẫn chưa giải phóng được mặt bằng nên chưa thể triển khai thi công. Người dân vẫn lưu thông theo phương án đảm bảo giao thông như hiện tại. 2. Vị trí Km 9- km 9+100 : tuyến đường này thuộc phạm vi của dự án tuyến đường Hoà Phú –Hoà Ninh đang thực hiện điều chỉnh quy hoạch hướng tuyến. Tuy nhiên để người dân thuận lợi lưu thông Ban QLDA đã phê duyệt phương án đấu nối tuyến đường Hoà Phú – Hoà Ninh tại quyết định số 869/ QĐ- BCTGT&NN ngày 30/10/2025. Hiện nay nhà thầu đang triển khai thi công các vị trí có mặt bằng còn lại trên tuyến trong đó có vị trí đấu nối này, dự kiến kế hoạch sẽ hoàn thành trước ngày 30/6/2026. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng chân thành cảm ơn sự đóng góp ý kiến và kiến nghị thiết thực của công dân về vấn đề thiết thực liên quan đến an toan giao thông trên địa bàn. Ban QLDA xin phản hồi lại để công dân được rõ các,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97460
97451,Da Nang,21:44 18/04/2026,"Nút giao Nguyễn Hữu Thọ – Phan Đăng Lưu, phường Hòa Cường có đèn giao thông hiển thị số giây đếm không rõ ràng (hình ảnh đính kèm). Kính mong cơ quan chức năng kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn.","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Trung tâm Điều hành giao thông thông minh Đà Nẵng tiếp nhận thông tin và xử lý hoàn thành ngày 27/04/2026. Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97451
97399,Da Nang,08:13 18/04/2026,"Tại địa chỉ 35 Nguyễn Chánh, phường Liên Chiểu, tại đây triển khai thi công cống thoát nước đã 1 tháng rưỡi nhưng vẫn chưa xong, trước nhà tôi có thi công dang dở khiến cho việc ra vào rất khó khăn. Đề nghị cơ quan chức năng kiểm tra, xử lý.","Theo nội dung góp ý của công dân, Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng phản hồi như sau: Hiện nay nhà thầu thi công đang tập kết CPĐD từ Quảng Ngãi về thi thi công hoàn thiện, nền mặt đường phạm vi từ nút giao QL1A đến nút giao Nguyễn Chánh, dự kiến hoàn thành cuối tháng 5/2026. Trong quá trình thi công nhà thầu thường xuyên tưới nước đảm bảo vệ sinh môi trường, an toàn giao thông. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97399
97376,Da Nang,07:12 18/04/2026,"Tại địa chỉ 126-128 Triệu Nữ Vương, phường Hải Châu có tình trạng 1 cục bê tông bó vỉa hè bị hư hỏng, che lấp cống thoát nước. Tiềm ẩn nguy cơ tai nạn giao thông cho xe lưu thông và người đi bộ. Đồng thời giảm khả năng thoát nước khu vực này khi trời mưa to. Kính mong cơ quan chức năng có phương án xử lý sớm, cám ơn!","UBND phường Hải Châu phản hồi ý kiến phản ánh của công dân như sau: Sau khi nhận được phản ánh của công dân, UBND phường giao cho Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra và xử lý. Phòng Kinh tế, Hạ tầng và Đô thị phường đã kiểm tra và thi công sửa chữa, thay thế bó vỉa bị hư hỏng tại vị trí 126-128 Triệu Nữ Vương (có hình ảnh đính kèm) Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Hải Châu UBND phường Hải Châu phản hồi ý kiến phản ánh của công dân như sau:,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97376
97374,Da Nang,06:26 18/04/2026,"Hiện nay trên các trụ điện dọc vỉa hè công viên Yên Thế - Bắc Sơn, phường An Khê có rất nhiều bảng quảng cáo treo thấp từ khoảng 1m3 đến 1m7. Việc này rất nguy hiểm cho người đi bộ. Khu vưc này có rất nhiều người tập thể dục, đi bộ, chạy bộ, trẻ em vui chơi. (Hình ảnh đính kèm) Mong cơ quan chức năng kiểm tra và xử lý sớm.","Sở Văn hóa, Thể thao và Du lịch trân trọng cảm ơn ý kiến góp ý của công dân và xin phản hồi như sau: Qua kiểm tra thực tế có băng rôn treo trên cột điện chiếu sáng tại tuyến đường Yên Thế- Bắc Sơn thành phố Đà Nẵng. Sở đã yêu cầu đơn vị thực hiện treo băng rôn tiến hành tháo gỡ ngay và đơn vị đã cho tháo gỡ chỉnh sửa chiều cao so với mặt đất đúng quy định, sau khi tiếp nhận yêu cầu của Sở. Trong thời gian đến Sở tiếp tục chỉ đạo các bộ phận liên quan tăng cường công tác giám sát, kiểm tra, nhắc nhở các đơn vị thực hiện treo băng rôn dọc quảng cáo không treo thấp hơn kích thước đã quy định trong thông báo quảng cáo. Nếu vi phạm sẽ xử lý theo quy định của pháp luật. Sở Văn hóa và Thể thao phản hồi thông tin đến công dân được biết. Một lần nữa cảm ơn sự góp ý của công dân để công tác quản lý quảng cáo của Sở trong thời gian tới ngày càng tốt hơn, góp phần đảm bảo mỹ quan và trật tự an toàn đô thị. Trân trọng cảm ơn ý kiến đóng góp của công dân!","Sở Văn hóa, Thể thao và Du lịch Sở Văn hóa, Thể thao và Du lịch trân trọng cảm ơn ý kiến góp ý của công dân và xin phản hồi như sau:",Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97374
97336,Da Nang,13:44 17/04/2026,"Tại K62/68/43 Nguyễn Phan Vinh, phường Sơn Trà có bóng đèn chiếu sáng bị cháy 2-3 ngày nay gây khó khăn cho việc lưu thông của người dân. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Theo nội dung góp ý của công dân, UBND phường Sơn Trà đã giao Trung tâm cung ứng dịch vụ công phường kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Trung tâm cung ứng dịch vụ sự nghiệp công phường Sơn Trà đã kiểm tra thực tế và khắc phục hoàn thành vào ngày 25/4/2026. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Sơn Trà,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97336
